merchant_id,institution_id,merchant_name,merchant_category,city,state,country,merchant_status
MER001198,INS000004,Dyal PLC Store,Fuel,Indore,Madhya Pradesh,India,Active
MER001199,INS000003,Ramakrishnan LLC Store,Travel,Bengaluru,Karnataka,India,Active
MER001200,INS000004,Chakrabarti Ltd Store,Fuel,Delhi,Delhi,India,Active
MER001201,INS000003,"Kalla, Pant and Ram Store",Shopping,Delhi,Delhi,India,Active
MER001202,INS000004,"Jhaveri, Kota and Bawa Store",Electronics,Ahmedabad,Gujarat,India,Active
MER001203,INS000002,Luthra-Saran Store,Grocery,Chennai,Tamil Nadu,India,Active
MER001204,INS000001,"Dara, Mahal and Patla Store",Entertainment,Indore,Madhya Pradesh,India,Active
MER001205,INS000003,Dasgupta PLC Store,Entertainment,Nagpur,Maharashtra,India,Active
MER001206,INS000004,Ranganathan PLC Store,Healthcare,Surat,Gujarat,India,Active
MER001207,INS000002,Oommen-Patla Store,Travel,Pune,Maharashtra,India,Active
MER001208,INS000003,"Sane, Lata and Rau Store",Electronics,Pune,Maharashtra,India,Active
MER001209,INS000003,Sawhney PLC Store,Healthcare,Nagpur,Maharashtra,India,Inactive
MER001210,INS000005,Mohan-Suresh Store,Fuel,Patna,Bihar,India,Inactive
MER001211,INS000001,Chakraborty-Mohan Store,Shopping,Bhubaneswar,Odisha,India,Active
MER001212,INS000003,Borah and Sons Store,Restaurant,Kolkata,West Bengal,India,Active
MER001213,INS000004,"Mannan, Ramakrishnan and Bhagat Store",Healthcare,Bhubaneswar,Odisha,India,Active
MER001214,INS000001,Sami-Wadhwa Store,Electronics,Delhi,Delhi,India,Active
MER001215,INS000002,Warrior Ltd Store,Healthcare,Patna,Bihar,India,Active
MER001216,INS000005,Shah Inc Store,Grocery,Chennai,Tamil Nadu,India,Active
MER001217,INS000001,"Bhardwaj, Kala and Nair Store",Restaurant,Thane,Maharashtra,India,Active
MER001218,INS000004,"Bhandari, Sodhi and Seshadri Store",Electronics,Chennai,Tamil Nadu,India,Inactive
MER001219,INS000002,Bora PLC Store,Fuel,Bhopal,Madhya Pradesh,India,Active
MER001220,INS000005,Nath-Devan Store,Restaurant,Bhubaneswar,Odisha,India,Active
MER001221,INS000002,Nayar-Sawhney Store,Shopping,Mysuru,Karnataka,India,Active
MER001222,INS000003,Kannan-Loyal Store,Restaurant,Mumbai,Maharashtra,India,Active
MER001223,INS000004,Butala-Dalal Store,Electronics,Ahmedabad,Gujarat,India,Active
MER001224,INS000001,"Bhardwaj, Chandra and Gour Store",Restaurant,Thane,Maharashtra,India,Active
MER001225,INS000003,"Dhingra, Choudhary and More Store",Grocery,Lucknow,Uttar Pradesh,India,Active
MER001226,INS000001,"Bala, Kar and Varma Store",Healthcare,Hyderabad,Telangana,India,Active
MER001227,INS000004,Muni Ltd Store,Travel,Bhopal,Madhya Pradesh,India,Active
MER001228,INS000003,Rajagopalan-Balan Store,Grocery,Patna,Bihar,India,Active
MER001229,INS000001,Sunder Inc Store,Shopping,Mumbai,Maharashtra,India,Active
MER001230,INS000004,Gade Group Store,Fuel,Thane,Maharashtra,India,Active
MER001231,INS000003,Bhattacharyya-Dua Store,Entertainment,Nagpur,Maharashtra,India,Active
MER001232,INS000003,Mammen Group Store,Entertainment,Surat,Gujarat,India,Active
MER001233,INS000002,Hayer-Trivedi Store,Healthcare,Bhopal,Madhya Pradesh,India,Inactive
MER001234,INS000003,Taneja-Anand Store,Travel,Surat,Gujarat,India,Inactive
MER001235,INS000003,Vig Ltd Store,Restaurant,Chennai,Tamil Nadu,India,Active
MER001236,INS000002,Sarin PLC Store,Healthcare,Bhubaneswar,Odisha,India,Active
MER001237,INS000003,Kohli Ltd Store,Shopping,Chennai,Tamil Nadu,India,Active
MER001238,INS000004,"Dugal, Kothari and Agate Store",Electronics,Kochi,Kerala,India,Active
MER001239,INS000002,Mangat and Sons Store,Healthcare,Patna,Bihar,India,Active
MER001240,INS000002,Pandya Ltd Store,Shopping,Lucknow,Uttar Pradesh,India,Active
MER001241,INS000003,"Doshi, Sawhney and Desai Store",Shopping,Surat,Gujarat,India,Active
MER001242,INS000004,Tandon-Khare Store,Entertainment,Pune,Maharashtra,India,Active
MER001243,INS000001,"Nagar, Ratta and Deol Store",Shopping,Mysuru,Karnataka,India,Active
MER001244,INS000003,Purohit Group Store,Shopping,Nagpur,Maharashtra,India,Active
MER001245,INS000002,"Bhatti, Dutt and Grewal Store",Fuel,Bhopal,Madhya Pradesh,India,Active
MER001246,INS000004,Toor-Sridhar Store,Entertainment,Surat,Gujarat,India,Active
MER001247,INS000005,Master Ltd Store,Fuel,Indore,Madhya Pradesh,India,Active
MER001248,INS000003,"Borde, Rau and Randhawa Store",Electronics,Thane,Maharashtra,India,Active
MER001249,INS000005,Randhawa-Gandhi Store,Travel,Bhopal,Madhya Pradesh,India,Active
MER001250,INS000002,"Sehgal, Pau and Dasgupta Store",Fuel,Bhopal,Madhya Pradesh,India,Active
MER001251,INS000003,Sathe-Shenoy Store,Restaurant,Nagpur,Maharashtra,India,Active
MER001252,INS000003,Agarwal-Dugar Store,Travel,Lucknow,Uttar Pradesh,India,Active
MER001253,INS000002,Oza-Pandya Store,Travel,Delhi,Delhi,India,Active
MER001254,INS000002,Bhasin Group Store,Electronics,Indore,Madhya Pradesh,India,Active
MER001255,INS000004,Chaudhuri Inc Store,Travel,Indore,Madhya Pradesh,India,Active
MER001256,INS000004,Mammen-Bakshi Store,Entertainment,Kolkata,West Bengal,India,Active
MER001257,INS000001,Chaudhuri-Sachar Store,Restaurant,Surat,Gujarat,India,Active
MER001258,INS000005,"Pau, Tata and Zachariah Store",Healthcare,Nagpur,Maharashtra,India,Active
MER001259,INS000001,Pingle-Cheema Store,Travel,Chandigarh,Chandigarh,India,Inactive
MER001260,INS000003,"Gupta, Sharaf and Saran Store",Restaurant,Chandigarh,Chandigarh,India,Active
MER001261,INS000003,"Madan, Kata and Vaidya Store",Fuel,Mumbai,Maharashtra,India,Active
MER001262,INS000005,Kota Inc Store,Grocery,Chandigarh,Chandigarh,India,Active
MER001263,INS000002,Keer-Basu Store,Entertainment,Hyderabad,Telangana,India,Active
MER001264,INS000003,Viswanathan Ltd Store,Entertainment,Patna,Bihar,India,Active
MER001265,INS000005,Nagi Group Store,Healthcare,Thane,Maharashtra,India,Active
MER001266,INS000003,"Borde, Bava and Arya Store",Electronics,Bhopal,Madhya Pradesh,India,Active
MER001267,INS000001,"Lad, Chaudhary and Dada Store",Shopping,Chennai,Tamil Nadu,India,Active
MER001268,INS000003,Dhingra Group Store,Grocery,Jaipur,Rajasthan,India,Active
MER001269,INS000005,"Singhal, Vaidya and Bains Store",Fuel,Lucknow,Uttar Pradesh,India,Active
MER001270,INS000004,"Sachdeva, Parmer and Bir Store",Travel,Mumbai,Maharashtra,India,Active
MER001271,INS000001,Keer-Gour Store,Electronics,Kochi,Kerala,India,Active
MER001272,INS000005,Trivedi-Bhagat Store,Fuel,Chennai,Tamil Nadu,India,Active
MER001273,INS000003,"Gour, Minhas and Nori Store",Grocery,Chandigarh,Chandigarh,India,Inactive
MER001274,INS000002,Gulati-Borra Store,Entertainment,Delhi,Delhi,India,Active
MER001275,INS000002,"Deo, Kohli and Hayre Store",Shopping,Pune,Maharashtra,India,Active
MER001276,INS000001,"Badami, Shenoy and Kulkarni Store",Restaurant,Bengaluru,Karnataka,India,Active
MER001277,INS000003,"Sidhu, Dyal and Dewan Store",Grocery,Thane,Maharashtra,India,Active
MER001278,INS000002,Narang Inc Store,Healthcare,Surat,Gujarat,India,Active
MER001279,INS000002,"Jha, Boase and Das Store",Entertainment,Nagpur,Maharashtra,India,Active
MER001280,INS000001,Munshi Inc Store,Healthcare,Nagpur,Maharashtra,India,Active
MER001281,INS000002,Swamy Ltd Store,Shopping,Bhubaneswar,Odisha,India,Active
MER001282,INS000002,"Suri, Pradhan and Wagle Store",Shopping,Kolkata,West Bengal,India,Active
MER001283,INS000005,"Narang, Kuruvilla and Kalla Store",Travel,Nagpur,Maharashtra,India,Active
MER001284,INS000002,Raj PLC Store,Electronics,Surat,Gujarat,India,Active
MER001285,INS000005,Dhingra-Dave Store,Shopping,Patna,Bihar,India,Active
MER001286,INS000002,"Devi, Modi and Sampath Store",Electronics,Surat,Gujarat,India,Active
MER001287,INS000001,"Ravel, Nair and Randhawa Store",Fuel,Bhopal,Madhya Pradesh,India,Active
MER001288,INS000002,Pau-Mahal Store,Fuel,Lucknow,Uttar Pradesh,India,Active
MER001289,INS000004,"Pai, Swamy and Sarkar Store",Electronics,Jaipur,Rajasthan,India,Active
MER001290,INS000001,Ram-Ramachandran Store,Shopping,Mumbai,Maharashtra,India,Active
MER001291,INS000002,Trivedi-Krishna Store,Electronics,Chennai,Tamil Nadu,India,Active
MER001292,INS000001,Bhakta-Halder Store,Grocery,Hyderabad,Telangana,India,Active
MER001293,INS000003,Grewal-Lanka Store,Restaurant,Thane,Maharashtra,India,Active
MER001294,INS000003,Cheema Inc Store,Entertainment,Delhi,Delhi,India,Active
MER001295,INS000004,Sangha-Kala Store,Shopping,Kolkata,West Bengal,India,Inactive
MER001296,INS000003,Sankaran-Seth Store,Travel,Surat,Gujarat,India,Active
MER001297,INS000001,"Ben, Pradhan and Dani Store",Entertainment,Chandigarh,Chandigarh,India,Active
MER001298,INS000005,Bhalla Ltd Store,Shopping,Bengaluru,Karnataka,India,Inactive
MER001299,INS000003,Viswanathan Inc Store,Travel,Kochi,Kerala,India,Active
MER001300,INS000001,"Palan, Mannan and Vala Store",Fuel,Surat,Gujarat,India,Active
MER001301,INS000005,Kapoor and Sons Store,Electronics,Nagpur,Maharashtra,India,Active
MER001302,INS000004,"Wali, Patla and Puri Store",Grocery,Lucknow,Uttar Pradesh,India,Active
MER001303,INS000001,Keer-Chaudhari Store,Fuel,Chennai,Tamil Nadu,India,Active
MER001304,INS000003,"Kashyap, Sinha and Banerjee Store",Electronics,Indore,Madhya Pradesh,India,Active
MER001305,INS000002,Bath LLC Store,Restaurant,Bhopal,Madhya Pradesh,India,Active
MER001306,INS000004,Raja Ltd Store,Grocery,Surat,Gujarat,India,Active
MER001307,INS000003,Dada-Ganesan Store,Grocery,Kolkata,West Bengal,India,Active
MER001308,INS000001,"Anand, Mallick and Dey Store",Healthcare,Kolkata,West Bengal,India,Active
MER001309,INS000002,Hayer Group Store,Healthcare,Bengaluru,Karnataka,India,Active
MER001310,INS000005,"Ganguly, Comar and Mall Store",Entertainment,Patna,Bihar,India,Active
MER001311,INS000002,Pillay Inc Store,Grocery,Nagpur,Maharashtra,India,Active
MER001312,INS000004,Pillay-Naidu Store,Electronics,Chennai,Tamil Nadu,India,Active
MER001313,INS000003,"Bajaj, Toor and Karpe Store",Restaurant,Lucknow,Uttar Pradesh,India,Active
MER001314,INS000004,Loyal LLC Store,Restaurant,Bhopal,Madhya Pradesh,India,Active
MER001315,INS000001,"Kamdar, Sachdev and Suresh Store",Healthcare,Surat,Gujarat,India,Active
MER001316,INS000002,Mohanty Ltd Store,Restaurant,Mysuru,Karnataka,India,Inactive
MER001317,INS000004,Bahri Ltd Store,Fuel,Hyderabad,Telangana,India,Active
MER001318,INS000002,Balakrishnan Group Store,Healthcare,Mysuru,Karnataka,India,Active
MER001319,INS000005,Ahluwalia-Sant Store,Grocery,Kolkata,West Bengal,India,Active
MER001320,INS000001,"Kanda, Tandon and Konda Store",Healthcare,Jaipur,Rajasthan,India,Active
MER001321,INS000002,Rege-Srinivasan Store,Healthcare,Thane,Maharashtra,India,Inactive
MER001322,INS000003,Pandey PLC Store,Entertainment,Delhi,Delhi,India,Active
MER001323,INS000002,Varkey-Balan Store,Entertainment,Thane,Maharashtra,India,Active
MER001324,INS000005,Deol Ltd Store,Electronics,Lucknow,Uttar Pradesh,India,Active
MER001325,INS000002,"Bedi, Jaggi and Borah Store",Fuel,Mumbai,Maharashtra,India,Active
MER001326,INS000005,Narang-Rege Store,Grocery,Mumbai,Maharashtra,India,Active
MER001327,INS000003,"Oommen, Dani and Karan Store",Travel,Chandigarh,Chandigarh,India,Active
MER001328,INS000001,Sinha Group Store,Travel,Bengaluru,Karnataka,India,Active
MER001329,INS000002,Chacko-Dhingra Store,Healthcare,Chennai,Tamil Nadu,India,Active
MER001330,INS000004,"Kurian, Purohit and Bhatt Store",Healthcare,Nagpur,Maharashtra,India,Active
MER001331,INS000004,Dua Inc Store,Healthcare,Patna,Bihar,India,Active
MER001332,INS000005,Parmar-Hayer Store,Grocery,Mumbai,Maharashtra,India,Active
MER001333,INS000001,Dave Ltd Store,Travel,Ahmedabad,Gujarat,India,Active
MER001334,INS000004,"Barad, Yohannan and Bahri Store",Restaurant,Thane,Maharashtra,India,Inactive
MER001335,INS000004,Raghavan-Kuruvilla Store,Fuel,Nagpur,Maharashtra,India,Active
MER001336,INS000001,"Baral, Walla and Choudhury Store",Restaurant,Mysuru,Karnataka,India,Inactive
MER001337,INS000004,"Mahal, Bali and Bansal Store",Entertainment,Delhi,Delhi,India,Active
MER001338,INS000004,Comar Ltd Store,Fuel,Thane,Maharashtra,India,Active
MER001339,INS000005,"Vohra, Mishra and Radhakrishnan Store",Electronics,Chandigarh,Chandigarh,India,Active
MER001340,INS000001,"Choudhury, Chawla and Majumdar Store",Electronics,Chandigarh,Chandigarh,India,Active
MER001341,INS000001,Dayal-Chokshi Store,Entertainment,Bhubaneswar,Odisha,India,Active
MER001342,INS000003,Guha Ltd Store,Entertainment,Thane,Maharashtra,India,Inactive
MER001343,INS000001,Uppal-Issac Store,Healthcare,Kochi,Kerala,India,Active
MER001344,INS000002,"Prashad, Anand and Majumdar Store",Grocery,Thane,Maharashtra,India,Active
MER001345,INS000001,"Nagarajan, Taneja and Ranganathan Store",Restaurant,Surat,Gujarat,India,Active
MER001346,INS000005,Khare Inc Store,Grocery,Jaipur,Rajasthan,India,Active
MER001347,INS000001,"Ray, Mutti and Chandran Store",Shopping,Jaipur,Rajasthan,India,Active
MER001348,INS000004,"Chander, Kaur and Bhakta Store",Travel,Jaipur,Rajasthan,India,Active
MER001349,INS000005,Doshi and Sons Store,Travel,Hyderabad,Telangana,India,Active
MER001350,INS000004,Batta Inc Store,Fuel,Delhi,Delhi,India,Active
MER001351,INS000004,Handa Group Store,Restaurant,Surat,Gujarat,India,Active
MER001352,INS000003,Edwin and Sons Store,Entertainment,Patna,Bihar,India,Active
MER001353,INS000001,Agarwal-Pradhan Store,Restaurant,Kolkata,West Bengal,India,Active
MER001354,INS000001,Dani Group Store,Entertainment,Mysuru,Karnataka,India,Active
MER001355,INS000004,"Kata, Bhatti and Gara Store",Fuel,Bengaluru,Karnataka,India,Active
MER001356,INS000005,Samra-Chahal Store,Travel,Lucknow,Uttar Pradesh,India,Active
MER001357,INS000003,"Merchant, Butala and Sahota Store",Grocery,Nagpur,Maharashtra,India,Active
MER001358,INS000004,Murthy-Mallick Store,Restaurant,Mysuru,Karnataka,India,Active
MER001359,INS000001,Swaminathan-Murty Store,Fuel,Chennai,Tamil Nadu,India,Active
MER001360,INS000003,Palla-Tailor Store,Entertainment,Bengaluru,Karnataka,India,Active
MER001361,INS000005,"Raja, Bhakta and Bahri Store",Electronics,Chandigarh,Chandigarh,India,Active
MER001362,INS000002,Patla-Atwal Store,Fuel,Pune,Maharashtra,India,Active
MER001363,INS000001,Koshy Ltd Store,Travel,Indore,Madhya Pradesh,India,Active
MER001364,INS000005,Dhillon-Grewal Store,Fuel,Bhubaneswar,Odisha,India,Active
MER001365,INS000001,Narayanan-Oak Store,Travel,Hyderabad,Telangana,India,Active
MER001366,INS000001,Khosla Group Store,Grocery,Chennai,Tamil Nadu,India,Active
MER001367,INS000002,"Sundaram, Malhotra and Tripathi Store",Restaurant,Chennai,Tamil Nadu,India,Active
MER001368,INS000002,"Uppal, Choudhry and Mangal Store",Fuel,Bengaluru,Karnataka,India,Active
MER001369,INS000003,Sagar-Dar Store,Electronics,Surat,Gujarat,India,Active
MER001370,INS000003,Deep-Prakash Store,Healthcare,Chandigarh,Chandigarh,India,Active
MER001371,INS000003,"Choudhry, Srinivas and Grewal Store",Fuel,Pune,Maharashtra,India,Active
MER001372,INS000005,Sunder-Bahri Store,Fuel,Bengaluru,Karnataka,India,Active
MER001373,INS000004,"Sarna, Bhat and Rastogi Store",Grocery,Pune,Maharashtra,India,Active
MER001374,INS000003,Butala-Soman Store,Healthcare,Lucknow,Uttar Pradesh,India,Active
MER001375,INS000004,Raj Group Store,Shopping,Nagpur,Maharashtra,India,Active
MER001376,INS000001,"Sankar, Master and Koshy Store",Restaurant,Surat,Gujarat,India,Active
MER001377,INS000005,Mani-Master Store,Entertainment,Bengaluru,Karnataka,India,Active
MER001378,INS000001,Nayar-Kadakia Store,Restaurant,Lucknow,Uttar Pradesh,India,Inactive
MER001379,INS000005,"Doshi, Buch and Bhatti Store",Healthcare,Lucknow,Uttar Pradesh,India,Active
MER001380,INS000002,Deep-Balakrishnan Store,Grocery,Nagpur,Maharashtra,India,Active
MER001381,INS000001,Bora Inc Store,Travel,Surat,Gujarat,India,Active
MER001382,INS000001,"Bhargava, Manda and Subramanian Store",Electronics,Kolkata,West Bengal,India,Active
MER001383,INS000003,Contractor Inc Store,Electronics,Mumbai,Maharashtra,India,Active
MER001384,INS000005,Baria-Bhasin Store,Entertainment,Nagpur,Maharashtra,India,Active
MER001385,INS000003,"De, Sur and Bhatt Store",Fuel,Pune,Maharashtra,India,Inactive
MER001386,INS000002,"Dayal, Prasad and Dara Store",Grocery,Jaipur,Rajasthan,India,Active
MER001387,INS000001,Deo and Sons Store,Fuel,Mysuru,Karnataka,India,Active
MER001388,INS000003,Dhillon LLC Store,Travel,Indore,Madhya Pradesh,India,Active
MER001389,INS000004,"Brahmbhatt, Sha and Borde Store",Grocery,Chandigarh,Chandigarh,India,Active
MER001390,INS000004,Cheema-Sahota Store,Electronics,Lucknow,Uttar Pradesh,India,Active
MER001391,INS000001,Sankaran-Murty Store,Restaurant,Hyderabad,Telangana,India,Active
MER001392,INS000002,Trivedi and Sons Store,Grocery,Patna,Bihar,India,Active
MER001393,INS000003,Konda Ltd Store,Entertainment,Chandigarh,Chandigarh,India,Active
MER001394,INS000005,Devi and Sons Store,Shopping,Delhi,Delhi,India,Inactive
MER001395,INS000001,"Om, Kadakia and Kara Store",Entertainment,Ahmedabad,Gujarat,India,Active
MER001396,INS000001,Nagarajan Group Store,Shopping,Indore,Madhya Pradesh,India,Active
MER001397,INS000003,"Dugal, Mistry and Baria Store",Restaurant,Patna,Bihar,India,Inactive
MER001398,INS000002,"Chand, Prasad and Menon Store",Travel,Jaipur,Rajasthan,India,Active
MER001399,INS000002,Gupta LLC Store,Electronics,Bhubaneswar,Odisha,India,Active
MER001400,INS000004,Babu PLC Store,Fuel,Kolkata,West Bengal,India,Inactive
MER001401,INS000001,"Seth, Nagar and Khanna Store",Fuel,Chandigarh,Chandigarh,India,Active
MER001402,INS000004,"Khare, Mann and Mann Store",Travel,Delhi,Delhi,India,Active
MER001403,INS000002,"Thakur, Chhabra and Nayak Store",Shopping,Nagpur,Maharashtra,India,Active
MER001404,INS000005,Panchal Group Store,Healthcare,Chandigarh,Chandigarh,India,Active
MER001405,INS000002,Som-Chand Store,Healthcare,Kolkata,West Bengal,India,Active
MER001406,INS000002,Raj and Sons Store,Shopping,Nagpur,Maharashtra,India,Active
MER001407,INS000003,Pall-Prabhu Store,Grocery,Jaipur,Rajasthan,India,Active
MER001408,INS000005,Loke-Patil Store,Healthcare,Patna,Bihar,India,Active
MER001409,INS000004,Ramesh-Bal Store,Fuel,Thane,Maharashtra,India,Active
MER001410,INS000004,Thaman-Kaul Store,Healthcare,Delhi,Delhi,India,Active
MER001411,INS000003,Sen-Sarkar Store,Fuel,Chandigarh,Chandigarh,India,Active
MER001412,INS000001,"Loyal, Narula and Dhawan Store",Shopping,Thane,Maharashtra,India,Active
MER001413,INS000001,Roy-Barman Store,Grocery,Mumbai,Maharashtra,India,Active
MER001414,INS000003,"Sodhi, Kalla and Khatri Store",Shopping,Bhopal,Madhya Pradesh,India,Active
MER001415,INS000001,"Padmanabhan, Chanda and Arora Store",Shopping,Kolkata,West Bengal,India,Active
MER001416,INS000002,Varughese-Jaggi Store,Grocery,Bhopal,Madhya Pradesh,India,Active
MER001417,INS000003,Anand and Sons Store,Electronics,Kolkata,West Bengal,India,Active
MER001418,INS000002,Sampath PLC Store,Electronics,Ahmedabad,Gujarat,India,Active
MER001419,INS000004,"Arya, Sehgal and Rau Store",Fuel,Surat,Gujarat,India,Active
MER001420,INS000002,"Varma, Puri and Kalita Store",Electronics,Pune,Maharashtra,India,Active
MER001421,INS000001,Soni Group Store,Shopping,Delhi,Delhi,India,Active
MER001422,INS000003,"Shanker, Mannan and Sinha Store",Electronics,Bengaluru,Karnataka,India,Active
MER001423,INS000001,"Srinivasan, Menon and Loke Store",Shopping,Bhubaneswar,Odisha,India,Active
MER001424,INS000004,"Chaudhary, Naik and Samra Store",Electronics,Hyderabad,Telangana,India,Active
MER001425,INS000003,Agarwal LLC Store,Restaurant,Pune,Maharashtra,India,Active
MER001426,INS000005,Dhaliwal-Mani Store,Healthcare,Hyderabad,Telangana,India,Active
MER001427,INS000005,"Iyer, Koshy and Dasgupta Store",Healthcare,Jaipur,Rajasthan,India,Active
MER001428,INS000003,"Bhakta, Dhillon and Chaudry Store",Healthcare,Bhopal,Madhya Pradesh,India,Active
MER001429,INS000003,Sarma PLC Store,Healthcare,Chandigarh,Chandigarh,India,Active
MER001430,INS000004,Saraf Ltd Store,Electronics,Kolkata,West Bengal,India,Active
MER001431,INS000002,"Sami, Bail and Subramaniam Store",Electronics,Bengaluru,Karnataka,India,Active
MER001432,INS000001,Kadakia Ltd Store,Shopping,Bengaluru,Karnataka,India,Inactive
MER001433,INS000002,Chandra Group Store,Shopping,Bhubaneswar,Odisha,India,Active
MER001434,INS000004,Basu-Lall Store,Entertainment,Delhi,Delhi,India,Active
MER001435,INS000003,Manne-Sagar Store,Fuel,Jaipur,Rajasthan,India,Active
MER001436,INS000003,Kala Ltd Store,Restaurant,Bhubaneswar,Odisha,India,Active
MER001437,INS000002,"Dhar, Kumer and Oommen Store",Entertainment,Thane,Maharashtra,India,Active
MER001438,INS000005,More Inc Store,Travel,Chandigarh,Chandigarh,India,Active
MER001439,INS000001,Handa Ltd Store,Travel,Mysuru,Karnataka,India,Active
MER001440,INS000001,"Prabhu, Bakshi and Varghese Store",Grocery,Kolkata,West Bengal,India,Active
MER001441,INS000004,"Sundaram, Lanka and Bera Store",Grocery,Thane,Maharashtra,India,Active
MER001442,INS000003,Shankar PLC Store,Fuel,Mysuru,Karnataka,India,Active
MER001443,INS000002,Mukherjee-Saini Store,Electronics,Bengaluru,Karnataka,India,Active
MER001444,INS000001,Chanda LLC Store,Healthcare,Patna,Bihar,India,Active
MER001445,INS000003,Mitter-Rai Store,Restaurant,Kochi,Kerala,India,Active
MER001446,INS000004,"Mukhopadhyay, Nadig and Doctor Store",Electronics,Delhi,Delhi,India,Active
MER001447,INS000004,"Pant, Kumer and Mitter Store",Restaurant,Chandigarh,Chandigarh,India,Active
MER001448,INS000002,Gopal-Dubey Store,Electronics,Bhopal,Madhya Pradesh,India,Active
MER001449,INS000005,"Chaudry, Bassi and Bera Store",Travel,Jaipur,Rajasthan,India,Active
MER001450,INS000004,Issac-Saxena Store,Healthcare,Hyderabad,Telangana,India,Active
MER001451,INS000001,"Soni, Talwar and Sharaf Store",Electronics,Mysuru,Karnataka,India,Active
MER001452,INS000005,Sharma-Sangha Store,Electronics,Jaipur,Rajasthan,India,Active
MER001453,INS000003,"Kunda, Sachar and Das Store",Grocery,Pune,Maharashtra,India,Active
MER001454,INS000005,Balasubramanian and Sons Store,Fuel,Chandigarh,Chandigarh,India,Active
MER001455,INS000004,Hari and Sons Store,Grocery,Hyderabad,Telangana,India,Active
MER001456,INS000004,Aurora-Shankar Store,Shopping,Chennai,Tamil Nadu,India,Inactive
MER001457,INS000005,"Rout, Soni and Choudhary Store",Electronics,Surat,Gujarat,India,Active
MER001458,INS000003,Chacko-Dash Store,Entertainment,Surat,Gujarat,India,Active
MER001459,INS000002,Bala-Sekhon Store,Fuel,Chennai,Tamil Nadu,India,Active
MER001460,INS000003,Mittal and Sons Store,Healthcare,Jaipur,Rajasthan,India,Active
MER001461,INS000003,Oommen Ltd Store,Restaurant,Nagpur,Maharashtra,India,Active
MER001462,INS000004,"Tella, Chakraborty and Murthy Store",Shopping,Chandigarh,Chandigarh,India,Active
MER001463,INS000003,Bala Inc Store,Grocery,Bhopal,Madhya Pradesh,India,Active
MER001464,INS000004,Gara Ltd Store,Shopping,Indore,Madhya Pradesh,India,Active
MER001465,INS000003,Jain Ltd Store,Travel,Bhopal,Madhya Pradesh,India,Active
MER001466,INS000003,Mukherjee PLC Store,Electronics,Thane,Maharashtra,India,Active
MER001467,INS000003,Palan PLC Store,Healthcare,Hyderabad,Telangana,India,Active
MER001468,INS000004,Bhardwaj Group Store,Restaurant,Indore,Madhya Pradesh,India,Active
MER001469,INS000003,"Kunda, Mannan and Baral Store",Entertainment,Hyderabad,Telangana,India,Active
MER001470,INS000005,"Badami, Bala and Magar Store",Electronics,Ahmedabad,Gujarat,India,Active
MER001471,INS000003,"Mani, Thaker and Minhas Store",Healthcare,Mumbai,Maharashtra,India,Active
MER001472,INS000001,Kota Group Store,Travel,Mysuru,Karnataka,India,Inactive
MER001473,INS000004,"Sidhu, Kaur and Sundaram Store",Electronics,Patna,Bihar,India,Active
MER001474,INS000003,Cherian LLC Store,Restaurant,Delhi,Delhi,India,Active
MER001475,INS000004,Dhillon LLC Store,Healthcare,Indore,Madhya Pradesh,India,Active
MER001476,INS000001,Biswas Ltd Store,Shopping,Bhubaneswar,Odisha,India,Active
MER001477,INS000004,Badal LLC Store,Healthcare,Thane,Maharashtra,India,Active
MER001478,INS000005,Som and Sons Store,Fuel,Bhubaneswar,Odisha,India,Active
MER001479,INS000005,"Dutt, Mody and Verma Store",Restaurant,Patna,Bihar,India,Active
MER001480,INS000002,Reddy Inc Store,Grocery,Jaipur,Rajasthan,India,Active
MER001481,INS000002,Sekhon PLC Store,Entertainment,Bengaluru,Karnataka,India,Active
MER001482,INS000001,Mukherjee-Narain Store,Fuel,Mysuru,Karnataka,India,Active
MER001483,INS000002,Murty-Kaul Store,Electronics,Pune,Maharashtra,India,Active
MER001484,INS000002,Magar-Goda Store,Grocery,Indore,Madhya Pradesh,India,Active
MER001485,INS000005,Sarma Ltd Store,Shopping,Lucknow,Uttar Pradesh,India,Active
MER001486,INS000005,"Ratta, Ramachandran and Tara Store",Grocery,Bhubaneswar,Odisha,India,Active
MER001487,INS000005,Choudhury-Tata Store,Entertainment,Kochi,Kerala,India,Active
MER001488,INS000004,Mallick Ltd Store,Healthcare,Hyderabad,Telangana,India,Active
MER001489,INS000001,Bhardwaj-Manda Store,Travel,Bhopal,Madhya Pradesh,India,Active
MER001490,INS000003,Sood Ltd Store,Shopping,Bhopal,Madhya Pradesh,India,Active
MER001491,INS000002,"Pandey, Rai and Cheema Store",Entertainment,Surat,Gujarat,India,Active
MER001492,INS000001,"Dave, Bail and Prakash Store",Electronics,Delhi,Delhi,India,Active
MER001493,INS000001,"Kanda, Sridhar and Lata Store",Electronics,Indore,Madhya Pradesh,India,Active
MER001494,INS000001,Wali-Bhagat Store,Restaurant,Bhubaneswar,Odisha,India,Active
MER001495,INS000001,"Divan, Saran and Bedi Store",Shopping,Bhubaneswar,Odisha,India,Inactive
MER001496,INS000001,Nath-Narain Store,Electronics,Lucknow,Uttar Pradesh,India,Active
MER001497,INS000002,Loke-Buch Store,Fuel,Mumbai,Maharashtra,India,Active
